"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"thrL",-0.378588342344338,6.2252478073134,3.76209950710037,0.0677355803420246,0.93093946281619,"SL1344_0001","thrL"
"thrB",0.171325605923245,7.756727846542,0.9378706044227,0.345243067896552,0.93093946281619,"SL1344_0003","thrB"
"talB",0.295594182160833,9.43906097562021,2.46524353457289,0.133234271824099,0.93093946281619,"SL1344_0007","talB"
"mog",0.258915025064788,5.64191869341483,2.9052195529874,0.104929726335145,0.93093946281619,"SL1344_0008","mog"
"htgA",-0.333806944536712,2.68938790413652,2.38823586753938,0.139085148158877,0.93093946281619,"SL1344_0010","htgA"
"yaaI",-0.234031162381167,2.54999421348447,0.631913557765324,0.43667442843818,0.93093946281619,"SL1344_0011","yaaI"
"SL1344_0015",-0.377670568375461,1.33889705363951,1.07369323222883,0.313388526041601,0.93093946281619,"SL1344_0015","SL1344_0015"
"SL1344_0016",-0.665212686323821,1.15223030634333,1.47572285670428,0.239632114811002,0.93093946281619,"SL1344_0016","SL1344_0016"
"chiA",-0.35509927919108,4.08914925252466,2.28201068324396,0.147673605339713,0.93093946281619,"SL1344_0018","chiA"
"SL1344_0019",-0.331836155095648,4.2713806910633,3.90624227577488,0.0631174456098751,0.93093946281619,"SL1344_0019","SL1344_0019"
"bcfC",-0.309478171435976,4.48161706439953,3.79139720831426,0.0667660586973932,0.93093946281619,"SL1344_0023","bcfC"
"bcfD",-0.39005974517678,3.7140721601521,3.46466087972939,0.0785633192543443,0.93093946281619,"SL1344_0024","bcfD"
"bcfF",0.165036207235999,2.29496498321403,0.610449291033097,0.4444439995663,0.93093946281619,"SL1344_0026","bcfF"
"SL1344_0030",-0.56191602381624,0.392079553111575,0.743832646089546,0.399412482392316,0.93093946281619,"SL1344_0030","SL1344_0030"
"SL1344_0033",-0.438169729459621,3.70335802225195,2.24069800903676,0.151186506216154,0.93093946281619,"SL1344_0033","SL1344_0033"
"SL1344_0035",-0.660170069973125,1.36792815483736,1.83746773706636,0.191469960754393,0.93093946281619,"SL1344_0035","SL1344_0035"
"SL1344_0038",-0.285893557009374,2.419738009261,0.507557046662807,0.485034324875133,0.93093946281619,"SL1344_0038","SL1344_0038"
"SL1344_0039",-0.305623031046404,4.88460498914442,3.91401866144183,0.0628788494236513,0.93093946281619,"SL1344_0039","SL1344_0039"
"SL1344_0042",-0.145992065124142,4.66793610622264,0.893703211825893,0.356587737856121,0.93093946281619,"SL1344_0042","SL1344_0042"
"SL1344_0043",-0.249857816964648,2.49779578681383,0.580259289662353,0.455755404631093,0.93093946281619,"SL1344_0043","SL1344_0043"
"rpsT",-0.333125286810689,10.0520684068109,1.87821124027643,0.18716419765386,0.93093946281619,"SL1344_0044","rpsT"
"yaaY",-1.06393712027704,0.816482009912234,4.43671096064898,0.048987282099918,0.93093946281619,"SL1344_0045","yaaY"
"ribF",0.146790868593857,8.30470358518182,0.875493755558114,0.361421312366927,0.93093946281619,"SL1344_0046","ribF"
"ileS",0.138640735590434,10.3957676851561,1.09444854383801,0.308884561951367,0.93093946281619,"SL1344_0047","ileS"
"lspA",0.19875966658762,7.09804937062039,1.4732487077471,0.240011866350393,0.93093946281619,"SL1344_0048","lspA"
"fkpB",0.129330505031842,6.99438031084489,1.21462490177053,0.284465978588847,0.93093946281619,"SL1344_0049","fkpB"
"ispH",0.200801608332825,7.36621414377256,0.741315356317343,0.400195972679498,0.93093946281619,"SL1344_0050","ispH"
"SL1344_0051",-0.125084155588319,5.6562472746976,0.685850615548421,0.418072617734157,0.93093946281619,"SL1344_0051","SL1344_0051"
"rihC",0.165481186223239,5.87002114840063,0.485084906105851,0.494735069758117,0.93093946281619,"SL1344_0052","rihC"
"citB2",-0.176521407113422,4.63526908860932,0.821759638114616,0.376252988167624,0.93093946281619,"SL1344_0053","citB2"
"citA2",-0.415253709368934,4.81246356981944,2.53143594674563,0.128440301225224,0.93093946281619,"SL1344_0054","citA2"
"SL1344_0056",0.239733120931543,3.04158277136037,0.648408649325053,0.430849525104658,0.93093946281619,"SL1344_0056","SL1344_0056"
"citG2",0.274247845803705,2.27706481861406,0.681501952689274,0.419526002922305,0.93093946281619,"SL1344_0064","citG2"
"dapB",0.237413600941968,6.68888800990239,1.44210342670698,0.244859589198807,0.93093946281619,"SL1344_0065","dapB"
"carA",0.284484554770655,5.83003948040627,3.46348394724337,0.0786099992067259,0.93093946281619,"SL1344_0067","carA"
"carB",0.369897382204679,6.59257721749107,1.24861266891378,0.279477455795434,0.93093946281619,"SL1344_0068","carB"
"caiF",-0.14395463916453,3.66742851079124,0.481083382886404,0.496497729260419,0.93093946281619,"SL1344_0069","caiF"
"caiB",-0.224769455134452,3.51215961792086,1.00391471096672,0.329214317914051,0.93093946281619,"SL1344_0073","caiB"
"caiA",-0.186590085812384,2.91901928961574,0.491206093544411,0.492059670700482,0.93093946281619,"SL1344_0074","caiA"
"caiT",-0.314697920888993,2.10448659970018,0.52122765417647,0.479291430270901,0.93093946281619,"SL1344_0075","caiT"
"yaaU",-0.202790599689686,4.04627383222649,1.47690140523416,0.239451495122245,0.93093946281619,"SL1344_0080","yaaU"
"SL1344_0084",-0.299713930924323,4.55924497720967,2.31995038024221,0.144534368760637,0.93093946281619,"SL1344_0084","SL1344_0084"
"kefC",0.225089560324089,4.70202467832605,2.26505137058665,0.149103571332667,0.93093946281619,"SL1344_0087","kefC"
"apaH",0.128342935608118,6.55411088527715,0.77497819418461,0.389907162572348,0.93093946281619,"SL1344_0089","apaH"
"apaG",0.233790456593003,6.07588120642817,1.39710189028848,0.252091047937042,0.93093946281619,"SL1344_0090","apaG"
"ksgA",0.180013805422197,8.04080293151288,2.27383867956681,0.14836056083268,0.93093946281619,"SL1344_0091","ksgA"
"pdxAa",0.35786077739282,7.60854850664795,3.43001455223518,0.079951116548573,0.93093946281619,"SL1344_0092","pdxAa"
"surA",0.217515268822964,9.43616403598107,2.4814528470368,0.132040726211544,0.93093946281619,"SL1344_0093","surA"
"imp",0.0704020208835933,9.84627494063617,0.57023709812782,0.459614530962251,0.93093946281619,"SL1344_0094","imp"
"djlA",0.08424253997417,7.00967909009389,0.676097011435097,0.421343390107018,0.93093946281619,"SL1344_0095","djlA"
"SL1344_0099",-0.188664258685896,3.11106461273882,0.86238661907229,0.364959444045914,0.93093946281619,"SL1344_0099","SL1344_0099"
"SL1344_0099A",-0.304268015047259,1.6876951020243,0.514611904660627,0.482056092199275,0.93093946281619,"SL1344_0099A","SL1344_0099A"
"araA",-0.23679163719254,2.57376784801622,0.659378188031066,0.427043525583959,0.93093946281619,"SL1344_0102","araA"
"araB",-0.250394697870121,3.31461336303941,0.955699874889822,0.340809136259328,0.93093946281619,"SL1344_0103","araB"
"yabI",0.162724885466855,5.94585360472615,1.65431140224257,0.214143670538522,0.93093946281619,"SL1344_0105","yabI"
"thiP",0.271765525237514,4.45007117088562,1.49228871327189,0.237109350461503,0.93093946281619,"SL1344_0107","thiP"
"leuD",-0.100481003734633,4.59256401577924,0.566825177867361,0.460940585222444,0.93093946281619,"SL1344_0110","leuD"
"leuL",-0.936723206000601,0.818801678909638,1.99531616155171,0.174289546311893,0.93093946281619,"SL1344_0114","leuL"
"leuO",-0.381065201006099,2.4262581717612,0.653076880123908,0.429223328763204,0.93093946281619,"SL1344_0115","leuO"
"fruR",0.263352173751025,6.89024811128097,1.74474176484903,0.202550151205205,0.93093946281619,"SL1344_0118","fruR"
"mraW",0.215950906229632,8.53687897789534,0.913579527124784,0.351417309798087,0.93093946281619,"SL1344_0120","mraW"
"ftsI",0.170456898825513,7.77002648994207,2.05937180129376,0.167864071320119,0.93093946281619,"SL1344_0122","ftsI"
"murE",0.377180529520266,8.74405152719037,1.31198694574316,0.268301227482362,0.93093946281619,"SL1344_0123","murE"
"murF",0.311014330305754,8.03111374937806,2.12386862430921,0.161685820056116,0.93093946281619,"SL1344_0124","murF"
"mraY",0.227277939895377,7.7788939959618,3.48592097131273,0.0777256326217398,0.93093946281619,"SL1344_0125","mraY"
"murD",0.292301520083907,7.95779173920047,0.588772996954038,0.454053885452961,0.93093946281619,"SL1344_0126","murD"
"ftsW",0.252337895330387,7.69092614574501,3.9696094518464,0.0612032531123181,0.93093946281619,"SL1344_0127","ftsW"
"murG",0.436321968991389,7.41330104626324,1.65897304860086,0.21543004300556,0.93093946281619,"SL1344_0128","murG"
"murC",0.26794676258927,8.43062524972219,1.68308821279933,0.210365508090328,0.93093946281619,"SL1344_0129","murC"
"ddlB",0.13755362574492,7.8605436806341,1.44435527940097,0.244504858836555,0.93093946281619,"SL1344_0130","ddlB"
"ftsZ",0.161604383786866,9.26266730735297,0.574659911301755,0.457904906474906,0.93093946281619,"SL1344_0133","ftsZ"
"SL1344_0135",0.225630781510859,6.96103141823668,0.821754094730475,0.376409081516703,0.93093946281619,"SL1344_0135","SL1344_0135"
"secA",0.122911098808494,9.93249085695299,1.06635359277847,0.315002890907647,0.93093946281619,"SL1344_0136","secA"
"guaC",-0.151815157422189,8.57989559528275,2.03532625573541,0.170241360071583,0.93093946281619,"SL1344_0141","guaC"
"nadC",0.282171976217789,5.93204509885099,0.931560566078219,0.34736119218084,0.93093946281619,"SL1344_0145","nadC"
