"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"phnW",0.258734949515669,2.47612207316216,1.08980748462498,0.313163062316616,0.999975873731661,"SL1344_0425","phnW"
"phnX",-0.184904021422182,2.11533306400811,0.296156505025269,0.594356354328216,0.999975873731661,"SL1344_0426","phnX"
"thiJ",-0.224892273907348,4.5196723109138,2.00070082621274,0.177791462856885,0.999975873731661,"SL1344_0427","thiJ"
"apbA",0.0384607630515765,6.26780587060258,0.101646092753498,0.754290602041111,0.999975873731661,"SL1344_0428","apbA"
"yajQ",-0.00666960662534661,8.58189862254136,0.00471737409758259,0.946155484886112,0.999975873731661,"SL1344_0429","yajQ"
"yajR",-0.0598656302860155,6.78385624071457,0.233851363873531,0.635715340658072,0.999975873731661,"SL1344_0430","yajR"
"SL1344_0430A",0.0412919837327036,1.80754758080989,0.0133792392358412,0.909460297766946,0.999975873731661,"SL1344_0430A","SL1344_0430A"
"SL1344_0431",-0.357605116941405,4.97190061938234,2.22410817684661,0.156746314106982,0.999975873731661,"SL1344_0431","SL1344_0431"
"SL1344_0432",0.0183342544497241,5.47476729851263,0.00866696281501793,0.927067672296188,0.999975873731661,"SL1344_0432","SL1344_0432"
"cyoE",-0.111132081308407,9.04148230258991,0.878892457096606,0.363460087653342,0.999975873731661,"SL1344_0433","cyoE"
"cyoD",-0.00166825451788084,8.02611552913407,0.000139595588378959,0.990729981519003,0.999975873731661,"SL1344_0434","cyoD"
"cyoC",-0.0740560080935599,8.61486603366625,0.239773210679889,0.631503746253682,0.999975873731661,"SL1344_0435","cyoC"
"cyoB",0.0192351805176867,10.8329795775714,0.0221976607449175,0.883561122956839,0.999975873731661,"SL1344_0436","cyoB"
"cyoA",-0.0936467307212614,10.567421738528,0.40605974971201,0.533650008404491,0.999975873731661,"SL1344_0437","cyoA"
"ampG",0.0484834194168464,7.22203338234596,0.0687654513690021,0.796735170396205,0.999975873731661,"SL1344_0438","ampG"
"yajG",0.0276519139434252,8.15123722258821,0.039557095528387,0.845038701029608,0.999975873731661,"SL1344_0439","yajG"
"bolA",-0.0594944996271868,6.60406521055749,0.202347124661075,0.659310727140138,0.999975873731661,"SL1344_0440","bolA"
"tig",0.0322260535380841,11.8836717738928,0.0973403116905781,0.759370201663138,0.999975873731661,"SL1344_0441","tig"
"clpP",0.0285460528343913,9.42368401547293,0.0413097946242181,0.841691884141267,0.999975873731661,"SL1344_0442","clpP"
"clpX",0.113768976754844,10.1387498208915,0.459835687622123,0.508100128966032,0.999975873731661,"SL1344_0443","clpX"
"lon",0.12371629862743,10.8834516495892,0.236588981414002,0.63376018088528,0.999975873731661,"SL1344_0444","lon"
"hupB",-0.020169553617924,10.3483238979907,0.016034772829376,0.90092816936581,0.999975873731661,"SL1344_0445","hupB"
"cypD",0.0424791581206376,10.2056391596293,0.184467745696468,0.673710172927709,0.999975873731661,"SL1344_0446","cypD"
"comE1",-0.181442694809385,3.56072883130502,0.829867982200238,0.376819369624439,0.999975873731661,"SL1344_0447","comE1"
"ybaW",-0.275968882921393,4.21354309237741,1.8932321736081,0.189177039328084,0.999975873731661,"SL1344_0448","ybaW"
"ybaX",-0.0839632708205937,6.08507764475586,0.376732604404504,0.548617975705652,0.999975873731661,"SL1344_0449","ybaX"
"ybaE",0.0361407883194692,4.25909938642145,0.0294963781556174,0.865949748954931,0.999975873731661,"SL1344_0450","ybaE"
"cof",-0.167316063199063,3.01061029942041,0.606138207408718,0.448438944635131,0.999975873731661,"SL1344_0451","cof"
"SL1344_0452",0.0795139750589829,3.77473098022516,0.211885540873414,0.651942478183414,0.999975873731661,"SL1344_0452","SL1344_0452"
"ybaO",0.141986976941238,5.15796668196641,1.76075657796772,0.204515606746042,0.999975873731661,"SL1344_0453","ybaO"
"mdlA",0.125486682798497,6.48150206439516,0.725939969745911,0.407694606608093,0.999975873731661,"SL1344_0454","mdlA"
"mdlB",-0.0499237348886179,6.02397599157473,0.0422218032299495,0.839979678113086,0.999975873731661,"SL1344_0455","mdlB"
"glnK",-0.479754247594149,1.93196987112685,2.1539988208045,0.162998775547803,0.999975873731661,"SL1344_0456","glnK"
"amtB",-0.119885527989389,4.16557432079191,0.537229362679083,0.474962237952043,0.999975873731661,"SL1344_0457","amtB"
"tesB",0.071030320397152,6.16999245278413,0.249437954650626,0.624767984543604,0.999975873731661,"SL1344_0458","tesB"
"ybaY",-0.0525801606552132,5.27054953809254,0.0637146607633007,0.804168643410517,0.999975873731661,"SL1344_0459","ybaY"
