"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"SL1344_P1_0061",2.27022457546706,10.387792061336,137.672355032297,6.35410782122312e-09,5.4726197725698e-07,"SL1344_P1_0061","SL1344_P1_0061"
"yihX",1.78149303715268,8.11007467759855,137.249802891184,6.48755711983329e-09,5.48777822797327e-07,"SL1344_3972","yihX"
"ybjY",1.46930979074802,7.71827937803928,135.179072166444,7.18926653278846e-09,5.88083727615665e-07,"SL1344_0880","ybjY"
"yfiO",1.40891840714632,8.77893788253468,135.104553843627,7.21607825827119e-09,5.88083727615665e-07,"SL1344_2623","yfiO"
"StyR-3",2.38989851116678,5.05688278764561,134.805935188279,7.32466538512228e-09,5.88083727615665e-07,"StyR-3","StyR-3"
"ybiJ",3.10849925749578,7.91005726243627,134.407804740461,7.47233310264375e-09,5.89940698453724e-07,"SL1344_0799","ybiJ"
"SL1344_1794",4.25203971323179,3.66762677911512,133.255976540859,7.91893042852594e-09,6.13051595635487e-07,"SL1344_1794","SL1344_1794"
"yehU",2.06016295233928,6.51417788168109,132.995939088491,8.02389675520375e-09,6.13051595635487e-07,"SL1344_2137","yehU"
"arnT",1.74825285510613,6.29199940701273,131.134383879037,8.82314236602812e-09,6.63416275998019e-07,"SL1344_2270","arnT"
"SL1344_1795",3.66217898988635,4.95297218207249,130.663890441612,9.0391935819352e-09,6.69041562462922e-07,"SL1344_1795","SL1344_1795"
"phoR",1.38208910077808,6.76182724230491,128.318376274284,1.02099140711177e-08,7.44067122382839e-07,"SL1344_0393","phoR"
"pagO",4.07567446142318,5.67553905862438,127.379623153391,1.07990232204634e-08,7.75075348414169e-07,"SL1344_1793","pagO"
"phoQ",1.37620594224953,8.92378687593353,124.085889693636,1.27853760346158e-08,9.03945168298137e-07,"SL1344_1168","phoQ"
"SL1344_4014",2.06463025642529,5.27183281436168,121.505825934725,1.47145396037759e-08,1.02504079563362e-06,"SL1344_4014","SL1344_4014"
"phoB",1.51519100268863,7.29508281186202,117.427234526982,1.84775015913543e-08,1.26852065272819e-06,"SL1344_0392","phoB"
"SL1344_0082",3.10956681177353,6.28447734856805,116.077881488317,1.99544494450811e-08,1.35034610030499e-06,"SL1344_0082","SL1344_0082"
"yggN",1.53965751973272,8.48885540776314,111.249037246569,2.64522961021622e-08,1.69330441399922e-06,"SL1344_3082","yggN"
"kefB",1.10221456767213,6.63137687646724,111.26925068389,2.64205055674715e-08,1.69330441399922e-06,"SL1344_3424","kefB"
"yiiD",1.51067258782288,8.05748812455975,111.353912376509,2.62878245969136e-08,1.69330441399922e-06,"SL1344_3975","yiiD"
"rlgA2",1.53014608413536,8.59781836810239,111.29125246448,2.63859516813157e-08,1.69330441399922e-06,"SL1344_P1_0063","rlgA2"
"kdpF",2.24795224183877,4.32757307434003,109.501579443963,2.93720515997062e-08,1.74082262890288e-06,"SL1344_0688A","kdpF"
"SL1344_0869",1.19955431126145,6.12862446048206,109.611776860185,2.91774836916361e-08,1.74082262890288e-06,"SL1344_0869","SL1344_0869"
"SL1344_1265",1.46615414791518,5.16474037771054,109.800378918024,2.88478649736263e-08,1.74082262890288e-06,"SL1344_1265","SL1344_1265"
"marR",1.76518214774124,6.0414055892327,109.570671144009,2.92498897117031e-08,1.74082262890288e-06,"SL1344_1450","marR"
"SL1344_1786",1.60987951661378,5.27375630232708,110.558872254292,2.75642323742341e-08,1.74082262890288e-06,"SL1344_1786","SL1344_1786"
"yfbG",2.2780285848493,8.0001475635145,109.486055091618,2.93995799688053e-08,1.74082262890288e-06,"SL1344_2268","yfbG"
"ybjZ",1.08923259991943,7.48384109268325,108.199840387086,3.17854129897645e-08,1.856887730835e-06,"SL1344_0881","ybjZ"
"yfbE",2.62401830526198,7.78983520801554,108.016165100494,3.21437183720646e-08,1.856887730835e-06,"SL1344_2266","yfbE"
"citT",1.81701599551075,5.56431280407481,106.763810980408,3.47125339552612e-08,1.97605813098651e-06,"SL1344_0606","citT"
"SL1344_1025",1.25615507872307,8.0758616754247,106.611322742165,3.50409294918444e-08,1.97605813098651e-06,"SL1344_1025","SL1344_1025"
"ybjG",1.61646407379578,6.3074848532389,104.895570364201,3.89894864988259e-08,2.1589398731086e-06,"SL1344_0841","ybjG"
"yehT",2.10157831435729,5.50814505282673,104.811546933786,3.91954462924508e-08,2.1589398731086e-06,"SL1344_2136","yehT"
"yicL",1.90336648266057,6.63790790347361,104.513566312671,3.99358756978114e-08,2.17443957678773e-06,"SL1344_3730","yicL"
"psiF",2.71601148665394,3.66094264252757,102.407193264527,4.56463830977515e-08,2.45712405379601e-06,"SL1344_0379","psiF"
"SL1344_2549",3.19508776227901,2.41346010701548,102.169198644692,4.63479568727818e-08,2.4668569854648e-06,"SL1344_2549","SL1344_2549"
"pmrF",2.40298321079302,7.24334413343555,100.997645998782,4.99848591376919e-08,2.63086975261385e-06,"SL1344_2267","pmrF"
"gyrI",1.52303113254186,5.35801613248772,99.8409848166983,5.38963677021988e-08,2.80557245939907e-06,"SL1344_2037","gyrI"
"ssrB",2.3588015608332,4.47675442443277,99.5023196628196,5.51065376640028e-08,2.8373877055911e-06,"SL1344_1325","ssrB"
"yaeT",1.07341178217249,11.1026294916656,95.0434989740196,7.42898883568357e-08,3.70432843311927e-06,"SL1344_0225","yaeT"
"ydcW",1.8719106801242,6.20393746045994,95.3516646082195,7.27435164638315e-08,3.70432843311927e-06,"SL1344_1528","ydcW"
"malG",1.51446703773903,4.79191141190543,95.1685369310698,7.36579967757049e-08,3.70432843311927e-06,"SL1344_4163","malG"
"SL1344_1768",1.89400164569535,7.44575907942636,94.3352764318005,7.79871479851962e-08,3.84817833339453e-06,"SL1344_1768","SL1344_1768"
"SL1344_0213",1.68749488978092,6.5468018626754,93.718985386048,8.13750153028712e-08,3.97395306690413e-06,"SL1344_0213","SL1344_0213"
"SL1344_2834",1.74310845881074,4.34656573016887,93.5176748042374,8.25176010568224e-08,3.98863138985885e-06,"SL1344_2834","SL1344_2834"
"orgB",2.39977991276273,9.1764919476841,93.2498801455955,8.40658501697589e-08,4.02242355812271e-06,"SL1344_2849","orgB"
"basS",2.03450308466046,7.87962588984657,89.621751674997,1.08650191889564e-07,5.14675958980864e-06,"SL1344_4228","basS"
"yhaK",2.29990002460541,4.87010330920487,89.2439546384619,1.11649230878564e-07,5.23645947199762e-06,"SL1344_3208","yhaK"
"sbmA",1.28400575160848,7.23120467890699,88.5068585908486,1.17774861894453e-07,5.46960314503944e-06,"SL1344_0371","sbmA"
"marC",1.10391788603026,5.8795034269055,87.3328840283609,1.28335198439063e-07,5.90217315539651e-06,"SL1344_1451","marC"
"sseK1",2.0599331029069,6.46173120695243,86.9835434046325,1.31682117460647e-07,5.99786721549119e-06,"SL1344_4096","sseK1"
"yaoF",2.09342014554786,4.73022973753454,86.6958257142959,1.34513126634776e-07,6.06846362732317e-06,"SL1344_1211","yaoF"
"yaeL",1.23643616891936,9.40644629815793,85.3475410789525,1.48733963055378e-07,6.64293122682546e-06,"SL1344_0224","yaeL"
"SL1344_1469",1.77191349531939,5.1534164820331,85.2300931175221,1.50051433664835e-07,6.64293122682546e-06,"SL1344_1469","SL1344_1469"
"pipB2",2.81602521797457,7.18047609562098,84.7838004455206,1.55179875619881e-07,6.80636176677201e-06,"SL1344_2763","pipB2"
"gogB",2.14666208724757,5.7397962539588,84.3418872444479,1.60454800783579e-07,6.97315955331939e-06,"SL1344_2546","gogB"
"chaA",1.3010299564354,7.95523386728381,83.7814107697789,1.67440046806405e-07,7.14561713263011e-06,"SL1344_1699","chaA"
"ptr",1.18920094902347,7.53258444244262,83.8350696017696,1.66756570159035e-07,7.14561713263011e-06,"SL1344_2973","ptr"
"yaaJ",1.05649012914512,5.96529640415643,83.1479204688705,1.75754041011189e-07,7.34366272009785e-06,"SL1344_0006","yaaJ"
"ybiF",-2.06742263041053,3.52734617497844,83.0756757516249,1.76731591743963e-07,7.34366272009785e-06,"SL1344_0807","ybiF"
"ribB",-1.34964220768225,5.63322795576566,83.264291364797,1.74192285071655e-07,7.34366272009785e-06,"SL1344_3168","ribB"
"yhhW",2.0153451111134,4.83976593791927,82.6892985971845,1.82065572451247e-07,7.4995184061005e-06,"SL1344_3510","yhhW"
"treR",-1.53135967200943,3.65009616908236,81.8287465828267,1.94615077825041e-07,7.9473415832519e-06,"SL1344_4386","treR"
"ramA",1.91857530751924,5.86371542786634,80.7718495696473,2.11392184535094e-07,8.55867331745931e-06,"SL1344_0569","ramA"
"SL1344_P1_0065",1.57069054726083,4.49431860132386,79.468947247581,2.34378236762294e-07,9.4088958266355e-06,"SL1344_P1_0065","SL1344_P1_0065"
"tsx",-1.42773441344725,6.45498596954948,79.1029599520166,2.41336174618528e-07,9.60680217788207e-06,"SL1344_0407","tsx"
"rluD",1.11418048284304,9.06633305935148,77.9617038893683,2.64584806848235e-07,1.04444852503341e-05,"SL1344_2622","rluD"
"basR",2.1100576177602,7.8142367116507,77.6135155467524,2.72176157109369e-07,1.06553591423726e-05,"SL1344_4229","basR"
"yeiU",1.08920405084662,8.81849883328783,76.7924283539777,2.91076445950827e-07,1.13018780694186e-05,"SL1344_2190","yeiU"
"rstA",0.988604225097857,8.49771424030953,76.6297180752053,2.94996140860431e-07,1.13609489370395e-05,"SL1344_1405","rstA"
"acpD",2.13396536815477,6.47794012221244,76.3118285024927,3.02828153265304e-07,1.15685238872399e-05,"SL1344_1572","acpD"
"glgB",1.15663102565344,7.09219305589988,76.2054098032124,3.05502549562063e-07,1.15773246182039e-05,"SL1344_3505","glgB"
"yidH",1.2701744246458,5.14916540406847,75.5895503034938,3.21516076696102e-07,1.20874734548368e-05,"SL1344_3773","yidH"
"orgC",2.20853961835697,7.74671407509879,72.3404257005554,4.2350055836117e-07,1.57962373618651e-05,"SL1344_2848","orgC"
"AmgR",2.91139465795765,5.59848358602616,72.7239284238748,4.42264215082137e-07,1.63672311472194e-05,"AmgR","AmgR"
"SL1344_2269",2.21638928783251,6.2233110692295,69.8905932629935,5.24925637519046e-07,1.91274826532901e-05,"SL1344_2269","SL1344_2269"
"SL1344_4253",1.03532898997015,5.67399598882565,69.9254194388705,5.23302971739906e-07,1.91274826532901e-05,"SL1344_4253","SL1344_4253"
"yhjW",1.52260364764584,5.93263118401382,69.6241594700504,5.3753029867342e-07,1.94372597314198e-05,"SL1344_3600","yhjW"
"SL1344_1188",1.95233671746057,5.31800608879429,69.1888649325461,5.5886956192254e-07,2.00557963244475e-05,"SL1344_1188","SL1344_1188"
"yraP",1.72385584854885,7.78626933701156,68.2708582853065,6.07100120018384e-07,2.16228065302788e-05,"SL1344_3240","yraP"
"yfeY",2.2629480438025,6.56308584461889,66.4167753343847,7.19635099374292e-07,2.54396378040002e-05,"SL1344_2410","yfeY"
"dlhH",2.25085291345066,5.4442560442833,66.1458656022805,7.37982709225357e-07,2.57045889235332e-05,"SL1344_3921","dlhH"
"frwB",1.78464822978335,4.52739922390567,66.1870266339817,7.35161150138542e-07,2.57045889235332e-05,"SL1344_4062","frwB"
"SL1344_4016",1.67913793214474,6.99773215113277,66.0387606268249,7.45382440406926e-07,2.5772822045311e-05,"SL1344_4016","SL1344_4016"
"yihZ",1.40392349167228,6.36924884274802,65.8809631974393,7.56438336767215e-07,2.59655681251181e-05,"SL1344_3974","yihZ"
"surA",1.28533560662154,9.49909709136934,64.2960844104224,8.78435499702987e-07,2.99363234682953e-05,"SL1344_0093","surA"
"rseB",1.90663883786589,7.5370516619039,61.7037333217238,1.12934293711591e-06,3.79411169724686e-05,"SL1344_2602","rseB"
"torC",1.51248472619883,3.85169778804425,61.727531568899,1.12669706039505e-06,3.79411169724686e-05,"SL1344_3789","torC"
"SL1344_4471",1.47706449508417,5.95118975243735,61.4868608644416,1.15378230780337e-06,3.84892027610181e-05,"SL1344_4471","SL1344_4471"
"soxS",1.07955030980671,5.73497683991359,61.2407395246489,1.18224770519412e-06,3.91629886678638e-05,"SL1344_4201","soxS"
"metK",-0.978660339104711,10.2627027904518,60.9791882206941,1.21337449563277e-06,3.98994531753759e-05,"SL1344_3065","metK"
"tolC",0.807421362528363,9.86370904747229,60.9135941936909,1.22132588356122e-06,3.98994531753759e-05,"SL1344_3160","tolC"
"hilC",1.93910883826763,7.22604011477568,60.2886249860357,1.30012481516482e-06,4.18958588396989e-05,"SL1344_2847","hilC"
"rumA",1.05488376024436,8.40511544844047,60.3322920077165,1.29443536056575e-06,4.18958588396989e-05,"SL1344_2938","rumA"
"norM",-1.02180222105959,6.42696725248644,59.4475960004511,1.41543676841123e-06,4.49994897447247e-05,"SL1344_1357","norM"
"oppB",1.02185467255604,5.00768588122831,59.4773763703245,1.4111605720705e-06,4.49994897447247e-05,"SL1344_1676","oppB"
"SL1344_4015",2.06659242420206,5.08327811510641,59.1104343909813,1.46488987244122e-06,4.62612221716936e-05,"SL1344_4015","SL1344_4015"
"yaiW",1.23459392135784,6.31914981217496,59.0428539494839,1.47503642981387e-06,4.62731627021743e-05,"SL1344_0372","yaiW"
"ybdQ",1.17734801125015,7.06229077237424,58.9272391970426,1.49258034932762e-06,4.65154810181905e-05,"SL1344_0602","ybdQ"
"SL1344_2438",1.48956165908961,6.09275611247644,58.2978977343136,1.59233314895353e-06,4.87497509474157e-05,"SL1344_2438","SL1344_2438"
"yheR",1.25682249795488,4.99798073418452,58.2807990276258,1.59514701221225e-06,4.87497509474157e-05,"SL1344_3425","yheR"
"phnA",-1.16116566462917,5.32797383589417,58.3370303958829,1.58591441927442e-06,4.87497509474157e-05,"SL1344_4226","phnA"
"yjbA",2.49920305740187,5.21187743150316,57.4860779493383,1.73237572353575e-06,5.26042551435184e-05,"SL1344_4162","yjbA"
"SL1344_1567",1.96255001698198,4.47009460474389,57.1138077183138,1.80123030422596e-06,5.43466748478879e-05,"SL1344_1567","SL1344_1567"
"SL1344_4434",3.25632094674992,4.18637351743195,58.626992356553,1.81333326757766e-06,5.43655676488314e-05,"SL1344_4434","SL1344_4434"
"bacA",0.98371709155504,7.24752633729921,56.5903945723278,1.90335684425394e-06,5.67056690014522e-05,"SL1344_3178","bacA"
"acrA",1.1200050222644,10.3392271675483,56.1422591263048,1.9960384188021e-06,5.90952124366596e-05,"SL1344_0469","acrA"
"lpxP",1.95736166619822,3.76846340165461,55.8020023540389,2.06983476751531e-06,6.08994241845964e-05,"SL1344_2369","lpxP"
"ugpB",1.01910892284604,5.68763557561709,55.5254706774688,2.13209535250898e-06,6.23440474372534e-05,"SL1344_3523","ugpB"
"SL1344_1396",0.794805209834047,9.12711921061415,55.1947816751549,2.2093578405332e-06,6.42069208012623e-05,"SL1344_1396","SL1344_1396"
"rpoH",1.06244668149091,8.84365840658396,55.0905431719787,2.23436714477867e-06,6.4537787590345e-05,"SL1344_3533","rpoH"
"SL1344_1873",1.63110913159849,6.61804047061721,54.7515153403333,2.31795710871117e-06,6.65464413573626e-05,"SL1344_1873","SL1344_1873"
"SL1344_1770",1.43432911069615,3.71525666861931,54.3845187138141,2.41246820257529e-06,6.84303106323303e-05,"SL1344_1770","SL1344_1770"
"yidG",1.11215427927245,4.99796826170232,54.4327660620347,2.39979705003467e-06,6.84303106323303e-05,"SL1344_3772","yidG"
"nixA",1.92063437264565,5.45678919972314,54.0827340135297,2.49346988213819e-06,6.9753709283499e-05,"SL1344_2767","nixA"
"yhbW",1.98437496159194,5.16030186042431,54.0468699321164,2.50329967874073e-06,6.9753709283499e-05,"SL1344_3249","yhbW"
"ytfK",1.6392751952665,7.48647310023778,54.0718162385554,2.49645763243599e-06,6.9753709283499e-05,"SL1344_4339","ytfK"
"SL1344_0835",2.21888184307041,5.56973067112456,52.6724544777969,2.91533184057567e-06,8.07598066012102e-05,"SL1344_0835","SL1344_0835"
"InvS",2.15072357238133,2.4538731528381,52.4243564415399,2.99764045385533e-06,8.25571094762365e-05,"InvS","InvS"
"yobF",1.35199504461647,8.91031052056355,52.2724272838698,3.04934505659586e-06,8.30157904200838e-05,"SL1344_1767","yobF"
"yfiA",1.46763437703542,7.03625809968163,52.2811183320665,3.04636017038307e-06,8.30157904200838e-05,"SL1344_2624","yfiA"
"hpt",-0.875804243539023,8.10608316044451,52.0826173415743,3.11536915542082e-06,8.43285925098766e-05,"SL1344_0171","hpt"
"ybdF",1.19628050770243,5.38495308379192,51.0933491303815,3.48686474970242e-06,9.38481722689794e-05,"SL1344_0567","ybdF"
"marA",1.56867606596032,6.69863922509044,50.9825583286857,3.53151425316193e-06,9.45128984024185e-05,"SL1344_1449","marA"
"uspB",1.33400887711924,5.96551648028627,50.7059897615036,3.64583283882619e-06,9.7024214368088e-05,"SL1344_3555","uspB"
"SL1344_4054",1.04434642492704,4.52261807997036,50.5607692328957,3.70753711519983e-06,9.81151023167688e-05,"SL1344_4054","SL1344_4054"
"acrB",1.13306494752466,10.8947953537856,50.4922460177384,3.73706358535954e-06,9.83470566880452e-05,"SL1344_0468","acrB"
"gpF",1.81916670036906,2.98643360167534,49.9089324086702,3.99950746203785e-06,0.000104672192528582,"SL1344_2642","gpF"
"relA",1.06924149304866,9.49719296409857,49.2155644074598,4.3390869679926e-06,0.000112318333155087,"SL1344_2937","relA"
"SL1344_3920",0.961655180805911,4.6593759257314,49.2529744374089,4.31995141309483e-06,0.000112318333155087,"SL1344_3920","SL1344_3920"
"cdaR",1.67331224948737,4.43295638015586,48.619715623061,4.65721557105557e-06,0.000119897990000491,"SL1344_0211","cdaR"
"yegB",1.15199149541794,4.57129450372392,48.4446758082729,4.75564210556268e-06,0.000121770144075948,"SL1344_2106","yegB"
"glgC",0.895847348701218,5.95113004207086,47.8846097281537,5.08679636535237e-06,0.000129549217111152,"SL1344_3503","glgC"
"ompR",1.02600150618571,7.91517782570903,47.4492964099381,5.36231440087666e-06,0.000135835739662849,"SL1344_3469","ompR"
"bglA",0.699848822656074,6.92896758188836,47.3993291916256,5.39500940943275e-06,0.000135937019002569,"SL1344_3027","bglA"
"ybdJ",1.23833222253882,4.22529251897496,46.6283645650507,5.92927506171479e-06,0.00014860833845155,"SL1344_0570","ybdJ"
"cca",1.73518855907244,6.82893517519476,46.4962102571914,6.02676061423511e-06,0.000150256658050693,"SL1344_3177","cca"
"yfcF",1.6173186159152,5.86050907672948,46.3442045433695,6.14114662711465e-06,0.000152306866872472,"SL1344_2317","yfcF"
"nfnB",1.18418190882708,8.48574394874633,46.21954767941,6.23679321736433e-06,0.000153076111246916,"SL1344_0566","nfnB"
"SL1344_2710",1.27132669368259,4.99698152591675,46.2526400778151,6.211238301675e-06,0.000153076111246916,"SL1344_2710","SL1344_2710"
"asr",1.34120413363049,4.23619750645704,45.4161219051928,6.89539481130289e-06,0.000168368480521349,"SL1344_1415","asr"
"SL1344_0014",1.56631916477062,5.27573991500157,45.2823066735634,7.0125880069739e-06,0.00017018820127564,"SL1344_0014","SL1344_0014"
"cueO",0.997114681801925,6.28780572449982,45.2493746884105,7.04177484695491e-06,0.00017018820127564,"SL1344_0169","cueO"
"fieF",0.734955285630125,8.2387354180312,45.1913733073042,7.09351598791894e-06,0.000170568452968386,"SL1344_4010","fieF"
"SL1344_2457",1.85677583470398,7.3895884862891,44.5180010565296,7.72689585251803e-06,0.000184860129562515,"SL1344_2457","SL1344_2457"
"hflC",1.05511608110206,9.30569467955729,43.2691654437318,9.07919578844389e-06,0.000216121359044516,"SL1344_4298","hflC"
"yfaE",-1.00652720744664,5.17601360899197,43.0080369524006,9.3948064323036e-06,0.000222515990349111,"SL1344_2248","yfaE"
"SL1344_1477",1.62410138278878,5.26503201297973,42.6075720351426,9.90332240424791e-06,0.000233393225019514,"SL1344_1477","SL1344_1477"
"lpxD",0.679675893558794,9.86933086444255,41.9103022953799,1.08651136800269e-05,0.00025479229456578,"SL1344_0227","lpxD"
"SL1344_1186",3.14579920550494,6.01422361764897,44.4737357854026,1.13734904387076e-05,0.000261313608884563,"SL1344_1186","SL1344_1186"
"SL1344_1874",1.80551391964341,3.79257199012593,41.5398196505385,1.14190240741196e-05,0.000261313608884563,"SL1344_1874","SL1344_1874"
"yegQ",-0.81648971237497,8.05164264717716,41.6275079166099,1.12850813445643e-05,0.000261313608884563,"SL1344_2112","yegQ"
"ygiW",-1.03976415802849,5.78472349827698,41.6806804046492,1.12047299062744e-05,0.000261313608884563,"SL1344_3150","ygiW"
"yidF",0.961221594762803,5.16254960739549,41.5890572705327,1.13435934542599e-05,0.000261313608884563,"SL1344_3771","yidF"
"ramR",1.2947934265298,5.95529036145575,41.3075854212863,1.17825636350425e-05,0.000268336557399982,"SL1344_0568","ramR"
