"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"rluA",-0.176543361512915,7.02982401792997,0.415081285180706,0.529199922589655,0.825698298190775,"SL1344_0096","rluA"
"cspB",-0.26477219791286,2.11978350411179,0.415243026114905,0.529120772993074,0.825698298190775,"SL1344_1924","cspB"
"SL1344_P1_0003",0.180010061931828,6.98794615975893,0.414541124756248,0.529464415666353,0.825838965100927,"SL1344_P1_0003","SL1344_P1_0003"
"hexR",-0.0821123121930062,5.26083634149067,0.411497244163059,0.530959495158348,0.827898330666587,"SL1344_1821","hexR"
"yibF",0.156444512527283,5.54843120112657,0.409573225177547,0.531908602727268,0.829105314616344,"SL1344_3649","yibF"
"SL1344_3736",-0.241934543210856,1.26363847816778,0.409015583942827,0.532184277954751,0.82926214627357,"SL1344_3736","SL1344_3736"
"yccF",-0.108954870441413,4.1049648473777,0.408462557837455,0.532457936218261,0.829415732938475,"SL1344_1014","yccF"
"SL1344_2685",0.2599065627277,1.15280758131395,0.407953174947156,0.532710231705937,0.829535952528279,"SL1344_2685","SL1344_2685"
"ccdA",0.0881587403084384,6.8378100359251,0.405065712664478,0.534144633442617,0.831496263101439,"SL1344_P1_0080","ccdA"
"SL1344_2262",0.124494538630038,6.23788818805526,0.404440780723819,0.534456036335555,0.831554178910111,"SL1344_2262","SL1344_2262"
"hybB",-0.112460193766683,4.20267590169077,0.404286580057589,0.534532926911819,0.831554178910111,"SL1344_3122","hybB"
"sciE",-0.133552718096624,2.99187676572776,0.391025746321988,0.541224430055659,0.833214217027338,"SL1344_0264","sciE"
"lpxH",0.112851400004179,6.00115433257376,0.395464211928873,0.538967148040043,0.833214217027338,"SL1344_0528","lpxH"
"ybdH",0.0790174657723715,4.86438402072124,0.396476722695989,0.538454717093199,0.833214217027338,"SL1344_0590","ybdH"
"cobC",0.166048281183998,3.76959207212418,0.401179023854607,0.536086932081508,0.833214217027338,"SL1344_0631","cobC"
"ybfM",-0.142767012183076,2.74556589953586,0.392789788692933,0.540325136252285,0.833214217027338,"SL1344_0669","ybfM"
"ybfN",-0.202580643846369,1.95806091090017,0.393148204415426,0.540142766638366,0.833214217027338,"SL1344_0670","ybfN"
"moaE",0.306055075552424,5.12347547004087,0.39864727006086,0.538138666909325,0.833214217027338,"SL1344_0782","moaE"
"ybiO",0.0771986792781643,4.90392168981817,0.391057307977829,0.541208315138122,0.833214217027338,"SL1344_0802","ybiO"
"hpaX",0.190449461584979,3.10852000246973,0.390798820556141,0.541340321957039,0.833214217027338,"SL1344_1046","hpaX"
"topB",0.156662865358697,7.43246691826427,0.397610752642389,0.537881881205021,0.833214217027338,"SL1344_1233","topB"
"sseC",-0.136208627552296,4.86494036707101,0.391403216098544,0.541031759462287,0.833214217027338,"SL1344_1334","sseC"
"ydhO",0.0875698313099641,6.0801524113305,0.394220049645352,0.539598086718055,0.833214217027338,"SL1344_1364","ydhO"
"yneI",0.130375596773111,4.88108004587428,0.391374226680834,0.541046551795852,0.833214217027338,"SL1344_1454","yneI"
"trpB",0.145905669690524,5.22632163075206,0.389984983715785,0.541756341237957,0.833214217027338,"SL1344_1657","trpB"
"ychP",0.0747529354407266,5.61638844681936,0.396947373474927,0.538216835575119,0.833214217027338,"SL1344_1696","ychP"
"SL1344_1932",-0.155679093654768,2.95033750340648,0.399805664110084,0.536776431403923,0.833214217027338,"SL1344_1932","SL1344_1932"
"SL1344_1944",-0.19708700853552,2.86347809822528,0.390220926813004,0.541635668450422,0.833214217027338,"SL1344_1944","SL1344_1944"
"cbiT",-0.199489570977152,1.85546323878364,0.393785518678963,0.539818776523951,0.833214217027338,"SL1344_2006","cbiT"
"pduX",-0.0786852350177807,5.29391945747803,0.396160288524453,0.538614764864516,0.833214217027338,"SL1344_2034","pduX"
"hisI",-0.107681995202679,7.29684800939522,0.40070547001252,0.536324492117314,0.833214217027338,"SL1344_2055","hisI"
"yfaX",0.308720785300206,1.6619469036125,0.39019140407084,0.541650765010741,0.833214217027338,"SL1344_2261","yfaX"
