"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"msbA",0.168985566778038,8.55257982966467,2.73321297091068,0.11919932924685,0.871996946565036,"SL1344_0921","msbA"
"lpxK",0.412077488606382,6.07303265457309,1.53848393761737,0.234523617894276,0.871996946565036,"SL1344_0922","lpxK"
"kdsB",0.247802621443379,5.70000943848702,0.745432395477184,0.401616620442577,0.871996946565036,"SL1344_0925","kdsB"
"ycbC",0.431933734808389,3.74913471556517,1.82391986422421,0.197012300928762,0.871996946565036,"SL1344_0927","ycbC"
"mukE",0.131117143487042,7.10547489805204,0.756884330181501,0.398110494386088,0.871996946565036,"SL1344_0930","mukE"
"mukB",0.24901160917503,9.94666022326342,1.04110018052962,0.323854829105552,0.871996946565036,"SL1344_0931","mukB"
"ycbL",0.26065110132222,7.40976062101501,1.37503033922846,0.259364411329813,0.871996946565036,"SL1344_0934","ycbL"
"dpaL",-0.423225912037127,2.30430204288515,1.6455523259159,0.219170155678083,0.871996946565036,"SL1344_0939","dpaL"
"SL1344_0942",-0.177088236595924,6.47375855323645,1.20206349720573,0.290321653959547,0.871996946565036,"SL1344_0942","SL1344_0942"
"SL1344_0943",-0.917707585695739,1.17006528068052,4.07708142656751,0.0618434174391185,0.871996946565036,"SL1344_0943","SL1344_0943"
"C1",-0.410522872567723,2.39318676313431,2.01044172654293,0.176802682528769,0.871996946565036,"SL1344_0951","C1"
"SL1344_0953",-0.604001889611788,1.94570904695024,1.58795176574159,0.227006421439694,0.871996946565036,"SL1344_0953","SL1344_0953"
"SL1344_0958",-0.507290535192794,3.15701290488817,2.77780712979837,0.116464329663367,0.871996946565036,"SL1344_0958","SL1344_0958"
"SL1344_0962",-0.287086910829051,5.60692858074704,1.43508817762484,0.249653093702486,0.871996946565036,"SL1344_0962","SL1344_0962"
"SL1344_0965A",-0.392405346063153,1.1169309342961,0.928095921731795,0.350740406907094,0.871996946565036,"SL1344_0965A","SL1344_0965A"
"SL1344_0968",-0.335366259175597,2.81056277830639,1.29569873790692,0.272980335774048,0.871996946565036,"SL1344_0968","SL1344_0968"
"SL1344_0972",-0.305518599844695,4.96924526019104,2.62025822239314,0.126484159377212,0.871996946565036,"SL1344_0972","SL1344_0972"
"SL1344_0975",-0.290256329255173,2.53248989501631,0.84485588579849,0.37265895308904,0.871996946565036,"SL1344_0975","SL1344_0975"
"SL1344_0976",-0.464249627730372,2.68784233945738,2.68778443094675,0.122066136825423,0.871996946565036,"SL1344_0976","SL1344_0976"
"SL1344_0982",-0.357202557371695,4.16519126752619,2.8321427624294,0.113233980951161,0.871996946565036,"SL1344_0982","SL1344_0982"
"SL1344_0986",-0.453300172772588,2.73593596563753,4.39242053451456,0.0536029856746708,0.871996946565036,"SL1344_0986","SL1344_0986"
"SL1344_0988",-0.357818357158206,3.71803016992607,3.3372170650842,0.087837140286899,0.871996946565036,"SL1344_0988","SL1344_0988"
"SL1344_0989",-0.321129973690751,1.84833580664829,0.814761675941977,0.381083150645882,0.871996946565036,"SL1344_0989","SL1344_0989"
"uup",0.124629233740871,8.53406266411809,0.959634546598594,0.342924580814216,0.871996946565036,"SL1344_1002","uup"
"pqiA",0.117044340681334,6.51287039344435,0.985395775096301,0.336725074312889,0.871996946565036,"SL1344_1003","pqiA"
"pqiB",0.0918157859746804,7.58110247862742,0.745224125471946,0.401680822400136,0.871996946565036,"SL1344_1004","pqiB"
"fabA",0.20179869709017,8.95213621078256,4.20455794179421,0.0583442784092986,0.871996946565036,"SL1344_1007","fabA"
"lonH",0.143140326768955,8.09578592382469,1.51809285395129,0.237006699662071,0.871996946565036,"SL1344_1008","lonH"
"yccS",0.148177477184684,5.83137675696311,0.993008656340423,0.334923717000207,0.871996946565036,"SL1344_1013","yccS"
"SL1344_1018",0.149024332675491,5.17437864002514,1.10606274526177,0.309704805851725,0.871996946565036,"SL1344_1018","SL1344_1018"
"SL1344_1021",0.255519101327971,3.18725099247616,1.65033615345282,0.218535199329936,0.871996946565036,"SL1344_1021","SL1344_1021"
"yccK",0.234093292577558,6.02843691884928,3.65204520632727,0.0754418832836238,0.871996946565036,"SL1344_1024","yccK"
"SL1344_1025",0.236342920763341,8.0758616754247,3.85021752559723,0.0687029690023184,0.871996946565036,"SL1344_1025","SL1344_1025"
"pipB",-0.405011852872062,1.96331018854383,1.24896489789166,0.281454300447285,0.871996946565036,"SL1344_1027","pipB"
"SL1344_1028",-0.475546594513357,1.31548178312869,1.80734248167697,0.198947095329139,0.871996946565036,"SL1344_1028","SL1344_1028"
"pipD",0.234216998106007,4.37273671124166,1.37822646308957,0.258835074884663,0.871996946565036,"SL1344_1033","pipD"
"copR",-0.156013730159296,4.58349795870442,0.933322066029418,0.349427600348492,0.871996946565036,"SL1344_1035","copR"
"hpaC",-0.250496787195114,1.80803088777515,0.76597333452293,0.39536102397773,0.871996946565036,"SL1344_1037","hpaC"
"hpaR",-0.224190102896804,4.10330775718773,1.93692529586408,0.184440149756237,0.871996946565036,"SL1344_1039","hpaR"
"hpaE",-0.532944467559732,2.28779427057895,4.156232297818,0.0596426201064428,0.871996946565036,"SL1344_1041","hpaE"
"hpaA",-0.487178068323816,2.43238716294841,4.48035334538672,0.0515400969411523,0.871996946565036,"SL1344_1047","hpaA"
"SL1344_1048",-0.283498366450427,3.40204536197259,1.64883153812787,0.218734650006267,0.871996946565036,"SL1344_1048","SL1344_1048"
"cbpA",-0.236963862247912,6.05491952674053,1.8060507268666,0.199098874571292,0.871996946565036,"SL1344_1051","cbpA"
